cheater1_rank,cheater1_username,cheater1_submission_id,cheater2_rank,cheater2_username,cheater2_submission_id,similarity_percentage
7027,https://leetcode.com/u/user6497ny,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327974655,7277,https://leetcode.com/u/Venkat8870,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327978034,100
7028,https://leetcode.com/u/_mayank_002_,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327959481,7773,https://leetcode.com/u/Shivamani2004,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327984440,53
7029,https://leetcode.com/u/Sanjog2708,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327959484,9031,https://leetcode.com/u/ayushgarg5002,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327956227,50
7031,https://leetcode.com/u/saini_arpit,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327974709,8436,https://leetcode.com/u/xiwenk188,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327993643,50
7033,https://leetcode.com/u/anikettyagi13,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327943682,8377,https://leetcode.com/u/Manav_Desai,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327992791,65
7035,https://leetcode.com/u/ishita_agarwal_139,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327959548,7331,https://leetcode.com/u/kalki_0,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327971287,77
7036,https://leetcode.com/u/stym-rj,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327967259,7981,https://leetcode.com/u/shreya_1504,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327980206,54
7037,https://leetcode.com/u/HappyBoy168,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327959602,8166,https://leetcode.com/u/yag313,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327975346,52
7038,https://leetcode.com/u/sahilmandoliya,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327967289,7991,https://leetcode.com/u/Debatreya,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327987527,87
7039,https://leetcode.com/u/Susm,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327967301,7411,https://leetcode.com/u/Tyranper,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327974909,53
7040,https://leetcode.com/u/Devesh_Udhlani,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327974856,8483,https://leetcode.com/u/kartikgarg991,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327994296,76
7041,https://leetcode.com/u/dineshds015,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327974860,8581,https://leetcode.com/u/suhas_28,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327981696,81
7042,https://leetcode.com/u/AyushPandey152,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327957453,9053,https://leetcode.com/u/kamalAhmad235964,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327996237,83
7043,https://leetcode.com/u/longsll,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327941887,7781,https://leetcode.com/u/swapnil_0502,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327969838,57
7044,https://leetcode.com/u/shivam_bhattad,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327967393,7580,https://leetcode.com/u/ayushmittal14,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327967121,63
7045,https://leetcode.com/u/rishi0707,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327943907,7579,https://leetcode.com/u/Srik_aludev,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327982026,100
7049,https://leetcode.com/u/Suerfine,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327950318,7490,https://leetcode.com/u/joiller,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327981033,73
7050,https://leetcode.com/u/un_trace_able_level0,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327959798,7227,https://leetcode.com/u/prompt_coder,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327969893,100
7052,https://leetcode.com/u/Shrayansh_14,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327975016,8061,https://leetcode.com/u/Javohir_Xoldorov,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327926411,59
7053,https://leetcode.com/u/alokranjan07,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327967483,9509,https://leetcode.com/u/lmly303,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327945544,80
7055,https://leetcode.com/u/rana4751,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327975060,8308,https://leetcode.com/u/Master_KPK,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327984880,100
7056,https://leetcode.com/u/Aman3008,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327975071,884,https://leetcode.com/u/its_anii,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327919419,57
7057,https://leetcode.com/u/Anurag_Sahu_117,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327975100,8053,https://leetcode.com/u/X_Coder-420,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327988227,100
7058,https://leetcode.com/u/mirror05,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327967582,8100,https://leetcode.com/u/user8050aU,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327959217,54
7059,https://leetcode.com/u/kishan_6793,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327967591,8308,https://leetcode.com/u/Master_KPK,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327984880,66
7061,https://leetcode.com/u/gajendra34,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327940279,7252,https://leetcode.com/u/Shuchita_Gupta,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327933418,100
7062,https://leetcode.com/u/21R01A6787,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327967651,7098,https://leetcode.com/u/21r01a67a8,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327968221,99
7066,https://leetcode.com/u/skypy,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327967755,7908,https://leetcode.com/u/ali3251,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327986409,75
7067,https://leetcode.com/u/5lipet,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327967756,7190,https://leetcode.com/u/Pooja_kothuri,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327976764,50
7068,https://leetcode.com/u/icezhou0784,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327975271,7982,https://leetcode.com/u/aiqqia,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327968522,60
7069,https://leetcode.com/u/gbaian10,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327952346,7721,https://leetcode.com/u/Woogie76,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327961538,60
7072,https://leetcode.com/u/harsh_3105,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327975326,8353,https://leetcode.com/u/harshdadhich1811,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327992514,53
7074,https://leetcode.com/u/rookie07,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327947429,7139,https://leetcode.com/u/kirigaya07,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327952016,100
7076,https://leetcode.com/u/vidhanagarwal2001,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327975410,9362,https://leetcode.com/u/jagamlm10,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327993671,74
7077,https://leetcode.com/u/gabhinav001,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327960220,8268,https://leetcode.com/u/Imqqqqq,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327977080,64
7078,https://leetcode.com/u/avi_2002,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327967936,7845,https://leetcode.com/u/sunnypunia905,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327959958,53
7079,https://leetcode.com/u/PAVAN_D_NAIK,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327967945,7806,https://leetcode.com/u/trannamha94,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327970178,50
7081,https://leetcode.com/u/47nk,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327949725,9033,https://leetcode.com/u/ranasanskar11,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327988927,81
7082,https://leetcode.com/u/roniksarawagi01,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327960266,9292,https://leetcode.com/u/Shiksha-V,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327978420,87
7083,https://leetcode.com/u/mursidinovakasiet,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327960271,7168,https://leetcode.com/u/_Vietnamese_,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327961356,100
7086,https://leetcode.com/u/prachisah1,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327968038,7227,https://leetcode.com/u/prompt_coder,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327969893,92
7087,https://leetcode.com/u/Rohan_Cheera,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327968046,764,https://leetcode.com/u/harshbhar_0629,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327928554,85
7089,https://leetcode.com/u/dwivedidharpranjal543,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327968064,8815,https://leetcode.com/u/codermvs46,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327999441,51
7094,https://leetcode.com/u/VISHAL_PATEL_CODER,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327975644,7535,https://leetcode.com/u/avinash_4579,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327981531,65
7095,https://leetcode.com/u/imdaotfmfaobfiwsnmahhjg,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327952738,8343,https://leetcode.com/u/manish_roy_2515,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327992403,69
7098,https://leetcode.com/u/21r01a67a8,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327968221,8078,https://leetcode.com/u/delvadiaom,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327981462,100
7099,https://leetcode.com/u/21__kratika,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327960526,9263,https://leetcode.com/u/solo_code,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327992316,67
7101,https://leetcode.com/u/AaronGao2028,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327975739,8265,https://leetcode.com/u/fenton324,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327984344,82
7104,https://leetcode.com/u/kevwjin,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327968278,8421,https://leetcode.com/u/lolermeister,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327979229,72
7105,https://leetcode.com/u/himaanssu,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327975761,7165,https://leetcode.com/u/zapiers27,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327976456,86
7106,https://leetcode.com/u/bhagotimahala,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327975769,8052,https://leetcode.com/u/Darshan_godase,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327980993,51
7107,https://leetcode.com/u/idivanshu,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327968290,8273,https://leetcode.com/u/abhijeetSrana,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327991568,65
7108,https://leetcode.com/u/2020kucp1104,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327960575,8060,https://leetcode.com/u/bansalshreya904,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973716,60
7109,https://leetcode.com/u/Aakash391,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327968315,8052,https://leetcode.com/u/Darshan_godase,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327980993,79
7110,https://leetcode.com/u/dragon7-fc,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327944531,9232,https://leetcode.com/u/sakthivel_mani,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327991877,65
7112,https://leetcode.com/u/its_ayush_610,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327960606,8252,https://leetcode.com/u/sahu_as05,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327969349,100
7113,https://leetcode.com/u/Gautam153,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327975815,7481,https://leetcode.com/u/23520305,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973452,71
7114,https://leetcode.com/u/yuvakumar27,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327975823,7706,https://leetcode.com/u/BalaDB,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327983573,54
7116,https://leetcode.com/u/Erireniel,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327968358,9244,https://leetcode.com/u/devanshukaushal,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1328005939,70
7117,https://leetcode.com/u/juicyheck,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327952949,7530,https://leetcode.com/u/tahauchiha,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327966515,76
7120,https://leetcode.com/u/Bhaawan2706,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327960699,8170,https://leetcode.com/u/HunterY,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327982781,64
7121,https://leetcode.com/u/this_coder,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327975892,7135,https://leetcode.com/u/yuvrajdhadwal,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327965164,55
